MFI_BRANCH_ID|ADDRESS1
ADCC0000062|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH SASTI, AT. PO. SASTI, TQ. PATUR, DIST. AKOLA. 444501
ADCC0000064|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MURTIZAPUR MAIN, AT.PO.TQ. MURTIZAPUR, DIST.AKOLA. 444107
ADCC0000065|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MURTIZAPUR M.Y., AT.PO.TQ. MURTIZAPUR, DIST.AKOLA. 444107
ADCC0000066|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MURTIZAPUR CITY, AT.PO.TQ. MURTIZAPUR, DIST.AKOLA. 444107
ADCC0000067|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MANA, AT. PO. MANA, TQ. MURTIZAPUR, DIST.AKOLA. 444106
ADCC0000068|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH KURUM, AT. PO. KURUM, TQ. MURTIZAPUR, DIST.AKOLA. 444115
ADCC0000070|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH KARANJA MAIN, AT. PO. TQ. KARANJA,  DIST.WASHIM. 444105
ADCC0000071|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH KARANJA CITY, AT. PO. TQ. KARANJA,  DIST.WASHIM. 444105
ADCC0000072|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH KAMARGAON, AT. PO. KAMARGAON, TQ.KARANJA DIST. WASHIM. 444110
ADCC0000073|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH UMBARDA BAZAR, AT. PO. UMBARDA BAZAR, TQ.KARANJA, DIST. WASHIM.444102
ADCC0000074|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH DHANAJ BK, AT. PO. DHANAJ BK., TQ. KARANJA, DIST. WASHIM. 444110
ADCC0000075|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MANBHA, AT. PO. MANBHA, TQ. KARANJA, DIST.WASHIM. 444105
ADCC0000076|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH POHA, AT. PO. POHA, TQ. KARANJA, DIST.WASHIM 444105
ADCC0000077|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH KAJALESHWAR, AT. PO. KAJALESHWAR, TQ. KARANJA DIST. WASHIM. 444017
ADCC0000078|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MANGRULPIR MAIN, AT. PO. TQ. MANGRULPIR, DIST.WASHIM. 444403
ADCC0000079|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MANGRULPIR CITY, AT. PO. TQ. MANGRULPIR, DIST.WASHIM. 444403
ADCC0000080|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MOHARI, AT. PO. MOHARI, TQ. MANGRULPIR, DIST.WASHIM. 444403
ADCC0000081|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH SHELU BAZAR, AT. PO. SHELU BAZAR, TQ.MANGRULPIR, DIST. WASHIM. 444402
ADCC0000082|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH WANOJA, AT. PO. WANOJA, TQ. MANGRULPIR, DIST.WASHIM. 444402
ADCC0000083|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH DHANORA, AT. PO. DHANORA, TQ. MANGRULPIR, DIST. WASHIM. 444507
ADCC0000084|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MANORA, AT. PO. TQ. MANORA, DIST. WASHIM. 444404
ADCC0000085|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH SHENDURJANA, AT. PO. SHENDURJANA, TQ.MANORA, DIST. WASHIM. 444403
ADCC0000086|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH POHARADEVI, AT. PO. POHARADEVI, TQ. MANORA, DIST. WASHIM. 444404
ADCC0000087|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH SAKHARDOH, AT. PO. SAKHARDOH, TQ. MANORA, DIST. WASHIM. 444403
ADCC0000088|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH WASHIM MAIN, NEAR BUS STAND, WASHIM    TQ.DIST. WASHIM,  444505
ADCC0000089|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH WASHIM CITY, SHUKRAWAR PETH, WASHIM, TQ.DIST.WASHIM. 444505
ADCC0000090|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH ANSING, AT. PO. ANSING, TQ. DIST. WASHIM. 444507
ADCC0000091|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH TONDGAON, AT. PO. TONDGAON, TQ.DIST.WASHIM 444505
ADCC0000092|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH PARDITAKMOR, AT. PO. PARDITAKMOR, TQ.DIST.WASHIM. 444505
ADCC0000093|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MALEGAON, AT. PO. TQ. MALEGAON, DIST.WASHIM. 444503
ADCC0000094|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH KINHIRAJA, AT. PO. KINHIRAJA, TQ. MALEGAON, DIST.WASHIM. 444503
ADCC0000095|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH SHIRPUR, AT. PO. SHIRPUR, TQ. MALEGAON, DIST.WASHIM. 444504
ADCC0000096|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MEDSHI, AT. PO. MEDSHI, TQ. MALEGAON, DIST.WASHIM. 444512
ADCC0000097|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH PANGRIKUTE, AT. PO. PANGRIKUTE, TQ. MALEGAON DIST. WASHIM. 444503
ADCC0000098|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH JAULKA RLY, AT. PO. JAULKA RLY, TQ. MALEGAON, DIST. WASHIM. 444503
ADCC0000099|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH RISOD MAIN, AT. PO. TQ. RISOD, DIST. WASHIM. 444506
ADCC0000100|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH RISOD CITY, AT. PO. TQ. RISOD, DIST. WASHIM. 444506
ADCC0000101|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH RITHAD, AT. PO. RITHAD, TQ. RISOD, DIST.WASHIM 444510
ADCC0000102|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH KENWAD, AT. PO. KENWAD, TQ. RISOD, DIST.WASHIM. 444503
ADCC0000103|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MANGUL ZANAK, AT. PO. MANGUL ZANAK, TQ. RISOD, DIST. WASHIM. 444504
ADCC0000104|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH HARAL, AT. PO. HARAL, TQ. RISOD, DIST. WASHIM. 444510
ADCC0000105|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH MOP, AT. PO. MOP, TQ. RISOD, DIST. WASHIM 444506
ADCC0000106|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD.,BRANCH KESHAVNAGAR, AT. PO. KESHAVNAGAR, TQ. RISOD DIST. WASHIM. 444504
ADCC0000107|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., BRANCH WAKAD, AT.PO. WAKAD, TQ. RISOD, DIST. WASHIM 444506
ADCC0000111|THE AKOLA DISTRICT CENTRAL COOP. BANK LTD., BRANCH PATNI CHOWK, AT.PO. WASHIM, TQ. WASHIM, DIST. WASHIM 444506
AKJB0000001|JANVAIBHAV, OLD COTTON MARKET, AKOLA, PIN 444001
AKJB0000002|JANVAIBHAV, MAIN ROAD, MALEGAON PIN 444 503
AKJB0000003|JANVAIBHAV, MAIN ROAD, CIVIL LINE, RISOD PIN 4440506
AKJB0000004|JANVAIBHAV,RISOD NAKA, WASHIM PIN 444 505
AKJB0000005|JANVAIBHAV, MAIN ROAD, MANGRULPIR PIN 444 403
AKJB0000006|JANVAIBHAV, SHASIKANT TALKIES ROAD, KARANJA PIN 444 105
AKJB0000007|MAIN ROAD, TELHARA PIN 444 108
AKJB0000008|SUBHASH ROAD, TAJNAPETH, AKOLA PIN 444 001
AKJB0000009|TATYASAHEB OKE MARG, JATHARPETH CHOWK, AKOLA PIN 444 005
AKJB0000010|PRABHU PLAZA, NEAR POWER HOUSE, GORAKSHAN ROAD, AKOLA PIN 444 004
AKJB0000011|HARIYA NAGAR,MAIN ROAD,MURTIZAPUR PIN 444107
AKJB0000012|AKOLA ROAD,SHIVAJI CHOWK,AKOT PIN 444101
AKJB0000013|OMKAR NAGRI,WARD NO.3,BEHIND BUS STAND,SHIRPUR PIN 444 504
AKJB0000014|MAIN ROAD,MANORA PIN 444 404
AKJB0000015|DEVHARI COMPLEX,NEAR VASANT TALKIES,JAISTAMBH CHOWK,AMRAVATI PIN 444 601
AKJB0000016|JANVAIBHAV,SHRIRAM CHOWK,PHARSHI ROAD,INFRONT OF SAHELE COMPLEX,KHAMGAON PIN 444 303
AKJB0000017|NEAR CHHAYA HOSPITAL,DABKI ROAD,OLD CITY,AKOLA PIN 444 001
AKJB0000018|91,NAVIPETH,NEAR L.I.C. OFFICE,JALGAON PIN 425 001
AKJB0000019|DATTA CHOWK,YAVATMAL PIN 445 001
AKJB0000020|SERVODAYA CLOTH MARKET,GANDHI BAUG,NAGPUR PIN 440 002
AKJB0000021|NETAJI CHOWK,MAIN ROAD,DIGRAS PIN 445 203
AKJB0000022|MAYUR COLONY,NEAR OCTRIO NAKA,MALKAPUR ROAD,AKOLA PIN 444 004
AKJB0000023|JANVAIBHAV,NEAR HOMEOPATHIC COLLEGE,AKOT ROAD,AKOLA PIN 444 003
AKJB0000024|JANVAIBHAV,BHANSALI COMPLEX,BULDHANA ROAD,MALKAPUR PIN 443 101
AKJB0000025|KACHHI BAZAR,PARBHANI PIN 431 401
AKJB0000026|GURUKRUPA MARKET,MAHAVIR CHOWK,VAZIRABAD,NANDED PIN 431 601
AKJB0000027|205,207,209 NARAYAN BANSILAL BLD.,KALBADEVI RD,IN FRONT OF JAIN MANDIR,KALBADEVI,MUMBAI PIN 400 002
AKJB0000028|DURANI CHOWK,PARATWADA PIN 444 805
AKJB0000029|GANDHI CHOWK,MAIN ROAD,CHANDUR RAILWAY PIN 444 904
AKJB0000030|AAKASHWANI CHOWK,JALNA ROAD,AURANGABAD PIN 431 001 
AKJB0000031|THAKUR MARKET,MAIN ROAD,PUSAD PIN 445 204
AKJB0000032|PARINISHA,SHANWARA GATE,BURHANPUR M.P. PIN 450 331
AKJB0000033|CHETAK CENTRE,R.N.T.MARG,INDORE M.P.PIN 452 001
AKJB0000035|SURVEY NO.718,1A,2B,3 PLOT NO.469,CANADA CORNER,NASIK PIN 422 005
ALLA0210001|H. B. ROAD, MACHOWA, OPP. OF ASTC BUS STAND MACHKHOWA, GUWAHATI
ALLA0210002|PATNA UNIVERSITY.GANESH ROAD,DIST-PATNA
ALLA0210003|BUDH MARG,DIST-PATNA,PIN-800001
ALLA0210004|SHAHA MARKET HILSA DIST. NALANDA BIHAR - 801 302
ALLA0210005|SARAIYAGANJ, MUZAFFARPUR PIN-842001
ALLA0210006|VAISHALI 844 101
ALLA0210007|VILL & P.O. MARHOWRAH DIST. SARAN - 841 418 BIHAR
ALLA0210008|NAYA CHOWK BUXAR DIST. BUXAR,PIN -802101 DIST- BUXAR BIHAR 802101
ALLA0210009|MUNGER ROAD JAMALPUR DIST. MUNGER - BIHAR 811214
ALLA0210010|CHANDRALOK MARKET, GHANTAGHAR DISTT. BHAGALPUR BIHAR 812001
ALLA0210011|BHAGALPUR UNIVERSITY CAMPUS P.O. T.N.B. COLLEGE BHAGALPUR - 812 007 BHAGALPUR - 812 007 BHAGALPUR BIHAR 812007
ALLA0210012|P.O-MADHUPUR,DIST-DEOGHAR
ALLA0210013|P.O.JASIDIH DIST:DEOGHAR
ALLA0210014|CHAUDA MANSION,69,RAJENDRA MARKET,BANK MORE, KATRAS ROAD,DIST DHANBAD-826001
ALLA0210015|PURNA BAZAR,GOMOH, DIST-BOKARO, JHARKAHAND
ALLA0210016|HANUMAN MANSION DIST-DHANBAD   JHARKHAND 828113
ALLA0210017|TALDANGA, P.O-SARISAPAHARI KUMARDHUBI, BLOCK-NIRSA DIST-DHANBAD JHARKHAND DHANBAD JHARKHAND 828203
ALLA0210018|VILL & P.O- NIRSA CHATTI, UPPER G.T. ROAD, NIRSA CHATTI DIST-DHANBAD JHARKHAND   828205
ALLA0210019|VILL-SIJUA, DIST-DHANBAD, JHARKHAND
ALLA0210020|VILL & P.O-GOVINDPUR, DIST-DHANBAD, PIN-828109, JHARKHAND
ALLA0210021|RANCHI MAIN BRANCH, BUDHIA BUILDING, NEAR MAHAVIR MANDIR, MAIN ROAD RANCHI-834001.
ALLA0210022|¿1A, RONALDSHAY ROAD, KOLKATA - 700027
ALLA0210023|107-B,A.MUKHERJEE RD. KOL-025
ALLA0210024|118, B.B. CHATTERJEE STREET KOLKATA - 700 042   WEST BENGAL
ALLA0210025|88, B K PAUL AVENUE, KOLKATA-700005
ALLA0210026|111A,&B, S P MUKHERJEE ROAD, KOLKATA-700026
ALLA0210027|113/1B, C.R. AVENUE, KOL-12
ALLA0210028|P-214, C.I.T. ROAD, SCH-IV, KOL-10
ALLA0210029|224/5 B, BIDHAN SARANI KOLKATA WEST BENGAL 700007
ALLA0210030|5, C. R. AVENUE, KOLKATA  - 700 072 WEST BENGAL
ALLA0210031|14, INDIA EXCHANGE PLACE , KOLKATA-700001
ALLA0210032|ALLAHABAD BANK,HEAD OFFICE,2 N S ROAD,KOLKATA 700001
ALLA0210033|140, COTTON STREET, BURRABAZAR, KOLKATA-7
ALLA0210034|505, JODHPUR PARK,KOLKATA
ALLA0210035|36, KALI KRISHNA TAGORE STREET KOLKATA - 700 007  WEST BENGAL
ALLA0210036|6, LUCAS LANE KOLKATA - 700 001 EST BENGAL KOLKATA WEST BENGAL 700001
ALLA0210037|51D, GARIAHAT ROAD, KOLKATA - 700019
ALLA0210038|125, BIDHAN SARANI,KOL-4
ALLA0210039|ICHAPUR KANTHADHAR, NAWABGANJ ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0210040|B.T.ROAD, P.O.KHARDAH ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0210041|VILL+P.O. BADURIA  ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0210042|ANANDA BAZAR P.O.NAIHATI ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0210043|TAKI MAIN ROAD  ,DIST. NORTH 24PGS, WEST BENGAL
ALLA0210044|263/6, G.T. ROAD,BAIDYABATI,HOOGLY, WEST BENGAL-712222
ALLA0210045|17 & 18 N S ROAD HOWRAH - 1
ALLA0210046|357/358, G.T.ROAD, ASANSOL
ALLA0210047|73, P.B.C ROAD, BURDWAN WEST BENGAL BURDWAN WEST BENGAL 713101
ALLA0210048|P.O. GHUSKARA DIST. BURDWAN - 713 128
ALLA0210049|THANE ROAD, P.O. -ANDAL
ALLA0210050|BALARAM DEY MARKET BUILDING MADHAIGANJ ROAD, BAHULA P.O. UKHRA  WEST BENGAL 713363
ALLA0210051|NALTESWARI TEMPLE ROAD,NELHATI
ALLA0210052|VILL & PO LABHPUR, DIT-BIRBHUM, WEST BENGAL
ALLA0210053|48, BABUL BONA ROAD, PO BERHAMPORE, DIST-MURSHIDABAD, WB - 742101
ALLA0210054|VILL & PO SAGARDIGHI, DIST- MURSHIDABAD, WB
ALLA0210055|RAJANI BAGAN, HILL CART ROAD SILIGURI
ALLA0210056|KALIBARI ROAD, DIMAPUR-797112
ALLA0210057|ALLAHABAD BANK, PARADIP BRANCH, PARADIP PORT TRUST, ADMIN BUILDING ,ORISSA -754142
ALLA0210058|NAYASARAK, CUTTACK, DISTRICT CUTTACK, ORISSA-753002
ALLA0210059|BANK STREET P. O. JAJPUR ROAD DIST -JAJPUR ORISSA  755019
ALLA0210060|VILL & PO KUJANG, DISTRICT JAGATSINGHPUR, ORISSA-754141
ALLA0210061|13 & 14, AMINABAD PARK, LUCKNOW
ALLA0210062|HAZRATGANJ BRANCH, LUCKNOW
ALLA0210063|311/3 KAMALA NEHRU MARG, CHOWK, LUCKNOW
ALLA0210064|MIRZAGANJ MALIHABAD
ALLA0210065|STATION ROAD RAI BAREILI - 229 001
ALLA0210066|ALLAHABAD BANK, CIVIL LINES SHSHJAHANPUR BRANCH, GOVINDGANJ,UTTAR PRADESH, PIN 242001
ALLA0210067|130 HARIHAR GANJ FATEHPUR, UTTAR PRADESH 212601
ALLA0210068|TEHSIL ROAD P.O.BINDKI DIST:FATEHPUR UTTAR PRADESH 212635
ALLA0210069|55/67A KAHOO KOTI KANPUR KANPUR UTTAR PRADESH 208001
ALLA0210070|MAHATMA GANDHI MARG, KANPUR - 208001
ALLA0210071|113/58, GROUND FLOOR, SWAROOP NAGAR, KANPUR - 208002
ALLA0210072|280 GHA, RANIA, DISTTT.- RAMABAI NAGAR (U.P.) - 209304
ALLA0210073|RAMNAGAR, POST BOX NO-27, ORAI, DISTT-JALAUN(UP),PINCODE-285001
ALLA0210074|BHADAURIA BUILDING BUS STAND, DIST. JALAUN - 285 123 UTTAR PRADESH
ALLA0210075|TURNENGANJ, KALPI, DISTT.- JALAUN (U.P.) - 285204
ALLA0210076|AZAMGARH UTTAR PRADESH 221304
ALLA0210077|JEYENDRA NAGAR PO. CHARKHARI, MAHOBA-210421
ALLA0210078|FEEDER ROAD MAHOBA DIST. MAHOBA - 210 427   UTTAR PRADESH
ALLA0210079|GULARNAKA BANDA - 210 006 UTTAR PRADESH
ALLA0210080|P.O.ATARRA DIST. BANDA - 210 201 UTTAR PRADESH
ALLA0210081|P.O.BABERU, BANDA, UTTAR PRADESH
ALLA0210082|VILL.& P.O.MANIKPUR DIST. CHITRAKOOT UTTAR PRADESH 210208
ALLA0210083|VILL. & PO. NARAINI 210129
ALLA0210084|P.O.RAJPUR DIST. CHITRAKOOT UTTAR PRADESH 210207
ALLA0210085|22 PD TANDON ROAD,CIVIL LINES,ALLAHABAD-211001
ALLA0210086|64,MASTER ZAHURUL HASAN ROAD,KATRA,DIST-ALLAHABAD,PIN-211002
ALLA0210087|ALLAHABAD CITY OFFICE CHOWK NEAR SABJI MANDI211003
ALLA0210088|VILL.& P.O. JASRA, DIST.ALLAHABAD UTTAR PRADESH 212107
ALLA0210089|AT./ P.O. LALGOPALGANJ. DISTT.-ALLAHABAD  UTTAR PRADESH 229401
ALLA0210090|PALKI THANA FAIZABAD - 224 001 UTTAR PRADESH
ALLA0210091|CHIRAYAKOTE DIST. MAUNATH BHANJAN UP - PIN- 276129
ALLA0210092|POST BOX NO 1133, VARANASI-221001
ALLA0210093|VILL. & PO - RAM KATORA, LAHURABIR-VARANASI
ALLA0210094|KHAMARIA DIST. SANT RAVIDAS NAGAR
ALLA0210095|VILL. & P.O. CHOUBEYPUR DIST. VARANASI- UP -PIN-221104
ALLA0210096|DANKIN GANJ DIST. MIRZAPUR - 231 001 UTTAR PRADESH
ALLA0210097|PO & TEHSIL DUDHI, DIST-SONEBHADRA,U.P.¿
ALLA0210098|LAL DARWAJA, GHAZIPUR
ALLA0210099|P.O. MOHAMMADABAD YUSUFPUR, DIST. GHAZIPUR-UP
ALLA0210100|DILDARNAGAR BAZAR WARD NO. 9 DIST. GHAZIPUR - 232 326  UTTAR PRADESH
ALLA0210101|NEAR KUCHHEHRY , BANSDIH, DISTT. BALLIA (U.P.)
ALLA0210102|ANSARI ROAD, DEORIA
ALLA0210103|BARHAJ DIST. DEORIA - 274 601  BARHAJ UTTAR PRADESH
ALLA0210104|CIVIL LINES,  GORAKHPUR
ALLA0210105|CITY OFFICE RETI CHOWK DISTT-GORAKHPUR UTTAR PRADESH  273001
ALLA0210106|DDU UNIVERSITY CAMPUS, GORAKHPUR
ALLA0210107|VILL & P.O.TARABGANJ DIST. GONDA UTTAR PRADESH PIN-271403
ALLA0210108|NAI BAZAR, BHINGA-271831
ALLA0210109|MAIN ROAD, KAISERGANJ, DISTT BAHRAICH , E-MAIL ID: KAISERGANJ@LUC.ALLAHABADBANK.CO.IN
ALLA0210110|ALLAHABAD BANK, CIVIL LINES SITAPUR BRANCH,CIVIL LINES SITAPUR, UTTAR PRADESH, PIN-261001
ALLA0210111|RLY. STATION HARGAON P.O.LAHARPUR,DIST. SITAPUR - 261 135,UTTAR PRADESH
ALLA0210112|GANJ, MOHANA P.O. NAIMISHARANYA (NEEMSAR),DIST. SITAPUR - 261 402,UTTAR PRADESH
ALLA0210113|MAIN ROAD KHERI TOWN, DISTT- LAKHIMPUR KHERI , (U.P.) PIN-262702
ALLA0210114|VILL AND PO NIGHASAN, DIST:LAKHIMPUR KHERI, (UP) PIN:262903
ALLA0210115|STATION CHAURAHA,MILL ROAD, PALIA KALAN, DISTT. - LAKHIMP,UTTAR PRADESH 262902
ALLA0210116|POST BOX NO.-5 , CIVIL LINES , P.O /DIST- BAREILLY STATE - UTTAR PRADESH PIN-243001
ALLA0210117|P.O - CITY OFFICE , QUTABKHANA , POST BOX NO.-4 , DISTRICT- BAREILLY , STATE- UTTAR PRADESH PIN-243001
ALLA0210118|P.O SHAYAM GANJ DISTRICT BAREILLY , STATE- UTTAR PRADESH PIN-243001
ALLA0210119|I.T.R. BUILDING KHALIPUR, CLUTTER-BUCKGANJ DIST. BAREILLY - 243 502 UTTAR PRADESH
ALLA0210120|ALLAHABAD BANK, CIVIL LINES SHSHJAHANPUR BRANCH, GOVINDGANJ,UTTAR PRADESH, PIN 242001
ALLA0210121|MOTI CHOWK SHAHJAHANPUR - 242 001 UTTAR PRADESH
ALLA0210122|7/263, LAL GATE BURHPUR FARRUKHABAD  UTTAR PRADESH 209625
ALLA0210123|G.T. ROAD MAKRAND NAGAR KANNAUJ  UTTAR PRADESH 209726
ALLA0210124|VINODNAGAR, NAURANGABAD ETAWAH  UTTAR PRADESH 206001
ALLA0210125|HOMESGANJ AURAIYA DIST. AURAIYA- 206 122 UTTAR PRADESH 206122
ALLA0210126|NEW CHAURAHA BELANGANJ AGRA  282004
ALLA0210127|17/254 & 255 CHHILI-INT ROAD,AGRA,PIN-282003
ALLA0210128|9/635 HING KI MANDI,DIST AGRA-282002
ALLA0210129|AGRA UNIVERSITY CAMPUS, PALIWAL PARK,AGRA,PIN-282004
ALLA0210131|MAIN BRANCH, BYPASS ROAD, FIROZABAD-283203
ALLA0210132|TILAK DWAR , MATHURA DISTRICT - MATHURA STATE- UTTAR PRADESH , PIN-281001
ALLA0210133|GANDHI MARG , SUBHASH ROAD DISTRICT- ALIGARH , STATE- UTTAR PRADESH PIN-202001
ALLA0210134|ALIGARH MUSLIM UNIVERSITY CAMPUS, DIST.- ALIGARH STATE -UTTAR PRADESH PIN-202001
ALLA0210135|SASNI GATE HATHRAS CITY DIST. HATRAS - 204 101 UTTAR PRADESH
ALLA0210136|GANDHI GANJ, SAIDPUR ROAD, GULAOTHI, DISTT. - BULANDSAHR,UTTAR PRADESH 245408
ALLA0210137|VILL & PO - AURANGABAD DISST BULANDSHAHR (UP),PIN-245401
ALLA0210138|VILL & PO - BUGRASI, DISTT BULANDSHAHR (UP), PIN-245403
ALLA0210139|SARAI NEM SINGH PO-JEWAR DISTT. G.B.NAGAR PIN-203135
ALLA0210140|VILL & PO-PAHASU, DISTT BULANDSHAHR (UP), PIN-202396
ALLA0210141|V&PO- RABUPURA DISTT. G.B.NAGAR PIN-203209 U.P
ALLA0210142|55-THE MALL, MEERUT CANTT (UP)   PIN - 250001
ALLA0210143|AHMED RAOD, OPPOSITE DAFRIN HOSPITAL DISTT.MEERUT UTTAR PRADESH  250002
ALLA0210144|CCS UNIVERSITY CAMPUS, MEERUT (UP)
ALLA0210145|HAPUR ROAD, WRIGHT GANJ, GHAZIABAD
ALLA0210146|TEHSIL CHOPLA, HAPUR, DIST-GHAZIABAD PIN-245101
ALLA0210147|RAILWAY ROAD, MODINAGAR DIST GHAZIABAD PIN-201204
ALLA0210148|36A, NAI MANDI, MUZAFFARNAGAR PIN-251001
ALLA0210149|V&PO-UN, DISTT MUZAFFAR NAGAR PIN-247778
ALLA0210150|SITA RAM MARKET AMROHA GATE, POST BOX NO.23 MORADABAD CITY - 244 001  UTTAR PRADESH
ALLA0210151|CIVIL LINES, POST BOX -5 , MORADABAD STATE- UTTAR PRADESH PIN-244001
ALLA0210152|BANK ROAD , CHANDUASI DISTRICT - MORADABAD , STATE- UTTAR PRADESH , PIN-202412
ALLA0210153|ALLAHABAD BANK,RAMNAGAR ROAD,KASHIPUR,DISTT.-UDDHAM SINGH NAGAR,UTTARAKHAND-244713
ALLA0210154|ALLAHABAD BANK,PT. G.B.PANT MARG,POST MALLITAL,DISTT-NAINITAL,UTTRAKHAND-263001
ALLA0210155|BEHIND ARYA SAMAJ MANDIR, MAIN MARKET, P.O- RUDRAPUR DIST. UDHAM SINGH NAGAR UTTARAKHAND RUDRAPUR UTTARAKHAND 263153
ALLA0210156|ALLAHABAD BANK,1 GANDHI ROAD,NEAR CLOCK TOWER,DEHRADUN-248001,UTTARAKHAND
ALLA0210157|THE MALL ROAD, JHULA GHAR, MUSSOORIE DIST- DEHRADUN UTTARAKHAND  248179
ALLA0210158|4398, CHANDNI CHOWK, POST BOX NO. 1027
ALLA0210159|AJMERI GATE BAZAR, HAUS QAZI
ALLA0210160|4875, PHOOTA ROAD, BARA TOOTI,  SADAR BAZAR,
ALLA0210161|72-79, SCINDHIA HOUSE, JANPATH, NEW DELHI - 1
ALLA0210162|100174,GURUDWARA ROAD, NEAR BIKANER WALA, KAROLBAGH
ALLA0210163|,17 PARLIAMENT STREET NEW DELHI
ALLA0210164|NARELA ROAD, VILL. & P.O. ALIPUR
ALLA0210165|STREE NO 12/13, CIRCULAR ROAD, ABOHAR - 152116
ALLA0210166|KATRA AHLUWALIA, AMRITSAR - 143001
ALLA0210167|G. T. ROAD, BATALA DIST. GURDASPUR - 143 505 PUNJAB
ALLA0210168|QUADIAN CHUNGI BATALA,DIST- GURDASPUR - 143 505,PUNJAB
ALLA0210169|THE MALL, KAPURTHALA DIST. KAPURTHALA PUNJAB 144601
ALLA0210170|NO. 385, ADDA HOSHIARPUR, MAI HIRA GATE, JALANDHAR - 144008
ALLA0210171|OPPOSITE NEHRU GARDEN, NEAR GPO, CIVIL LINES, JALANDHAR - 144001
ALLA0210172|5,ATTAR SINGH STREET, NEAR CLOCK TOWER LUDHIANA-141 001
ALLA0210173|NICHOLSON ROAD,PORKHARDAS CHACHRA & SONS BLDG, AMBALA-133001
ALLA0210174|THANEWALI GALI, VPO SADHAURA, DIST. YAMUNA NAGAR, HARYANA 133204
ALLA0210175|ALLAHABAD BANK, JHAJJAR ROAD, ROHTAK,PIN-124001
ALLA0210176|SECTOR-17B,SCO-49-50, BANKSQUARE CHANDIGARH-170016
ALLA0210177|JAIPURIA MANSION, MI ROAD JAIPUR
ALLA0210178|KUTCHERY ROAD,AJMER
ALLA0210179|SHAH COMPLEX OPP.S.D.COLLEGE,SURATGARH ROAD SRIGANGANAGAR RAJASTHAN
ALLA0210180|VILL & PO-SILTHAN;DIST. SONBHADRA, U.P.
ALLA0210181|¿1ST FLOOR, STHULI BHADRA BLDG, REID ROAD, AHMEDABAD
ALLA0210182|37, MUMBAI SAMACHAR MARG, FORT, MUMBAI
